transaction_id,platform,datetime,date,year_month,year,day_of_week,hour,title,status,amount_krw
MUNPIA-02251,문피아,2020-02-10 21:08,2020-02-10,Feb-20,2020,월,21,절대자의 현대생활,대여기간 만료,0
MUNPIA-02250,문피아,2020-02-11 1:47,2020-02-11,Feb-20,2020,화,1,뽑기게임에서 살아남는 법,구매,100
MUNPIA-02249,문피아,2020-02-11 17:06,2020-02-11,Feb-20,2020,화,17,뽑기게임에서 살아남는 법,구매,100
MUNPIA-02348,문피아,2020-02-11 20:12,2020-02-11,Feb-20,2020,화,20,절대자의 현대생활,구매,100
MUNPIA-02347,문피아,2020-02-11 22:14,2020-02-11,Feb-20,2020,화,22,뽑기게임에서 살아남는 법,구매,100
MUNPIA-02346,문피아,2020-02-11 22:16,2020-02-11,Feb-20,2020,화,22,절대 검감(絶對 劍感),구매,100
MUNPIA-02345,문피아,2020-02-12 15:02,2020-02-12,Feb-20,2020,수,15,뽑기게임에서 살아남는 법,구매,100
MUNPIA-02344,문피아,2020-02-12 15:10,2020-02-12,Feb-20,2020,수,15,환생표사,구매,100
MUNPIA-02343,문피아,2020-02-12 22:36,2020-02-12,Feb-20,2020,수,22,절대 검감(絶對 劍感),구매,100
MUNPIA-02342,문피아,2020-02-12 22:40,2020-02-12,Feb-20,2020,수,22,절대 검감(絶對 劍感),구매,100
MUNPIA-02341,문피아,2020-02-13 0:27,2020-02-13,Feb-20,2020,목,0,뽑기게임에서 살아남는 법,구매,100
MUNPIA-02340,문피아,2020-02-13 14:20,2020-02-13,Feb-20,2020,목,14,뽑기게임에서 살아남는 법,구매,100
MUNPIA-02339,문피아,2020-02-15 0:58,2020-02-15,Feb-20,2020,토,0,절대 검감(絶對 劍感),구매,100
MUNPIA-02338,문피아,2020-02-15 1:02,2020-02-15,Feb-20,2020,토,1,환생표사,구매,100
MUNPIA-02337,문피아,2020-02-15 1:06,2020-02-15,Feb-20,2020,토,1,환생표사,구매,100
MUNPIA-02336,문피아,2020-02-15 22:01,2020-02-15,Feb-20,2020,토,22,절대 검감(絶對 劍感),구매,100
MUNPIA-02335,문피아,2020-02-17 22:36,2020-02-17,Feb-20,2020,월,22,절대 검감(絶對 劍感),구매,100
KAKAO-03691,카카오페이지,2020-02-18 2:30,2020-02-18,Feb-20,2020,화,2,던전에서 만남을 추구하면 안 되는 걸까 [선공개],정상,1900
KAKAO-03690,카카오페이지,2020-02-18 9:36,2020-02-18,Feb-20,2020,화,9,던전에서 만남을 추구하면 안 되는 걸까 [선공개],정상,1900
KAKAO-03689,카카오페이지,2020-02-18 10:22,2020-02-18,Feb-20,2020,화,10,템빨 [선연재],정상,100
KAKAO-03688,카카오페이지,2020-02-18 10:26,2020-02-18,Feb-20,2020,화,10,템빨 [선연재],정상,100
KAKAO-03687,카카오페이지,2020-02-18 10:28,2020-02-18,Feb-20,2020,화,10,템빨 [선연재],정상,100
KAKAO-03686,카카오페이지,2020-02-18 10:31,2020-02-18,Feb-20,2020,화,10,템빨 [선연재],정상,100
KAKAO-03685,카카오페이지,2020-02-18 10:34,2020-02-18,Feb-20,2020,화,10,템빨 [선연재],정상,100
KAKAO-03684,카카오페이지,2020-02-18 19:33,2020-02-18,Feb-20,2020,화,19,템빨 [선연재],정상,100
KAKAO-03683,카카오페이지,2020-02-20 12:18,2020-02-20,Feb-20,2020,목,12,죽지 않는 엑스트라 [2부 독점연재],정상,100
KAKAO-03682,카카오페이지,2020-02-20 12:21,2020-02-20,Feb-20,2020,목,12,죽지 않는 엑스트라 [2부 독점연재],정상,100
KAKAO-03681,카카오페이지,2020-02-20 12:23,2020-02-20,Feb-20,2020,목,12,죽지 않는 엑스트라 [2부 독점연재],정상,100
KAKAO-03680,카카오페이지,2020-02-20 12:27,2020-02-20,Feb-20,2020,목,12,죽지 않는 엑스트라 [2부 독점연재],정상,100
KAKAO-03679,카카오페이지,2020-02-20 21:23,2020-02-20,Feb-20,2020,목,21,템빨 [선연재],정상,100
KAKAO-03678,카카오페이지,2020-02-20 22:20,2020-02-20,Feb-20,2020,목,22,게임 속 전사가 되었다 [연재],정상,100
KAKAO-03677,카카오페이지,2020-02-20 22:26,2020-02-20,Feb-20,2020,목,22,죽지 않는 엑스트라 [2부 독점연재],정상,100
KAKAO-03676,카카오페이지,2020-02-20 22:29,2020-02-20,Feb-20,2020,목,22,죽지 않는 엑스트라 [2부 독점연재],정상,100
KAKAO-03675,카카오페이지,2020-02-20 22:33,2020-02-20,Feb-20,2020,목,22,죽지 않는 엑스트라 [2부 독점연재],정상,100
KAKAO-03674,카카오페이지,2020-02-21 10:02,2020-02-21,Feb-20,2020,금,10,죽지 않는 엑스트라 [2부 독점연재],정상,100
KAKAO-03673,카카오페이지,2020-02-21 10:06,2020-02-21,Feb-20,2020,금,10,죽지 않는 엑스트라 [2부 독점연재],정상,100
KAKAO-03672,카카오페이지,2020-02-21 10:09,2020-02-21,Feb-20,2020,금,10,죽지 않는 엑스트라 [2부 독점연재],정상,100
KAKAO-03671,카카오페이지,2020-02-22 14:04,2020-02-22,Feb-20,2020,토,14,템빨 [선연재],정상,100
KAKAO-03670,카카오페이지,2020-02-22 14:14,2020-02-22,Feb-20,2020,토,14,이계 검왕 생존기 [독점연재/완결],정상,100
KAKAO-03669,카카오페이지,2020-02-22 14:16,2020-02-22,Feb-20,2020,토,14,이계 검왕 생존기 [독점연재/완결],정상,100
KAKAO-03668,카카오페이지,2020-02-22 14:19,2020-02-22,Feb-20,2020,토,14,이계 검왕 생존기 [독점연재/완결],정상,100
KAKAO-03667,카카오페이지,2020-02-23 22:57,2020-02-23,Feb-20,2020,일,22,이계 검왕 생존기 [독점연재/완결],정상,100
MUNPIA-02334,문피아,2020-02-24 22:34,2020-02-24,Feb-20,2020,월,22,절대 검감(絶對 劍感),구매,100
MUNPIA-02333,문피아,2020-02-24 22:39,2020-02-24,Feb-20,2020,월,22,절대 검감(絶對 劍感),구매,100
MUNPIA-02332,문피아,2020-02-24 22:42,2020-02-24,Feb-20,2020,월,22,절대 검감(絶對 劍感),구매,100
MUNPIA-02331,문피아,2020-02-24 22:48,2020-02-24,Feb-20,2020,월,22,절대 검감(絶對 劍感),구매,100
MUNPIA-02330,문피아,2020-02-24 22:51,2020-02-24,Feb-20,2020,월,22,절대 검감(絶對 劍感),구매,100
MUNPIA-02329,문피아,2020-02-24 22:55,2020-02-24,Feb-20,2020,월,22,절대 검감(絶對 劍感),구매,100
MUNPIA-02328,문피아,2020-02-24 22:58,2020-02-24,Feb-20,2020,월,22,환생표사,구매,100
MUNPIA-02327,문피아,2020-02-24 23:03,2020-02-24,Feb-20,2020,월,23,환생표사,구매,100
MUNPIA-02326,문피아,2020-02-24 23:06,2020-02-24,Feb-20,2020,월,23,환생표사,구매,100
MUNPIA-02325,문피아,2020-02-24 23:09,2020-02-24,Feb-20,2020,월,23,환생표사,구매,100
MUNPIA-02324,문피아,2020-02-25 0:40,2020-02-25,Feb-20,2020,화,0,무당패왕(武當覇王),구매,100
MUNPIA-02323,문피아,2020-02-25 0:44,2020-02-25,Feb-20,2020,화,0,무당패왕(武當覇王),구매,100
MUNPIA-02322,문피아,2020-02-25 0:52,2020-02-25,Feb-20,2020,화,0,무당패왕(武當覇王),구매,100
MUNPIA-02321,문피아,2020-02-25 0:56,2020-02-25,Feb-20,2020,화,0,무당패왕(武當覇王),구매,100
MUNPIA-02320,문피아,2020-02-25 1:00,2020-02-25,Feb-20,2020,화,1,무당패왕(武當覇王),구매,100
MUNPIA-02319,문피아,2020-02-25 1:03,2020-02-25,Feb-20,2020,화,1,무당패왕(武當覇王),구매,100
MUNPIA-02318,문피아,2020-02-25 1:06,2020-02-25,Feb-20,2020,화,1,무당패왕(武當覇王),구매,100
MUNPIA-02317,문피아,2020-02-25 1:08,2020-02-25,Feb-20,2020,화,1,무당패왕(武當覇王),구매,100
MUNPIA-02316,문피아,2020-02-25 1:10,2020-02-25,Feb-20,2020,화,1,무당패왕(武當覇王),구매,100
MUNPIA-02315,문피아,2020-02-25 1:12,2020-02-25,Feb-20,2020,화,1,무당패왕(武當覇王),구매,100
MUNPIA-02314,문피아,2020-02-25 10:06,2020-02-25,Feb-20,2020,화,10,게임 속 전사가 되었다,구매,100
MUNPIA-02313,문피아,2020-02-25 19:49,2020-02-25,Feb-20,2020,화,19,절대 검감(絶對 劍感),구매,100
MUNPIA-02312,문피아,2020-02-27 18:24,2020-02-27,Feb-20,2020,목,18,절대 검감(絶對 劍感),구매,100
MUNPIA-02311,문피아,2020-02-27 18:27,2020-02-27,Feb-20,2020,목,18,환생표사,구매,100
MUNPIA-02310,문피아,2020-02-27 19:41,2020-02-27,Feb-20,2020,목,19,게임 속 전사가 되었다,구매,100
MUNPIA-02309,문피아,2020-02-27 23:16,2020-02-27,Feb-20,2020,목,23,절대 검감(絶對 劍感),구매,100
MUNPIA-02308,문피아,2020-02-28 15:48,2020-02-28,Feb-20,2020,금,15,환생표사,구매,100
MUNPIA-02307,문피아,2020-02-28 19:27,2020-02-28,Feb-20,2020,금,19,게임 속 전사가 되었다,구매,100
MUNPIA-02306,문피아,2020-02-29 2:04,2020-02-29,Feb-20,2020,토,2,절대 검감(絶對 劍感),구매,100
KAKAO-03666,카카오페이지,2020-02-29 13:49,2020-02-29,Feb-20,2020,토,13,리라이프 플레이어 [독점연재],정상,4500
MUNPIA-02305,문피아,2020-02-29 20:39,2020-02-29,Feb-20,2020,토,20,절대 검감(絶對 劍感),구매,100
MUNPIA-02304,문피아,2020-03-02 18:29,2020-03-02,Mar-20,2020,월,18,환생표사,구매,100
MUNPIA-02303,문피아,2020-03-02 18:34,2020-03-02,Mar-20,2020,월,18,게임 속 전사가 되었다,구매,100
MUNPIA-02302,문피아,2020-03-03 14:08,2020-03-03,Mar-20,2020,화,14,절대 검감(絶對 劍感),구매,100
MUNPIA-02301,문피아,2020-03-03 19:30,2020-03-03,Mar-20,2020,화,19,절대 검감(絶對 劍感),구매,100
MUNPIA-02300,문피아,2020-03-04 20:03,2020-03-04,Mar-20,2020,수,20,환생표사,구매,100
MUNPIA-02299,문피아,2020-03-04 20:09,2020-03-04,Mar-20,2020,수,20,게임 속 전사가 되었다,구매,100
MUNPIA-02362,문피아,2020-03-05 1:31,2020-03-05,Mar-20,2020,목,1,절대 검감(絶對 劍感),구매,100
KAKAO-03665,카카오페이지,2020-03-05 18:38,2020-03-05,Mar-20,2020,목,18,이탄 [독점연재],정상,100
MUNPIA-02361,문피아,2020-03-05 19:42,2020-03-05,Mar-20,2020,목,19,절대 검감(絶對 劍感),구매,100
MUNPIA-02360,문피아,2020-03-06 15:15,2020-03-06,Mar-20,2020,금,15,환생표사,구매,100
MUNPIA-02359,문피아,2020-03-06 17:52,2020-03-06,Mar-20,2020,금,17,절대 검감(絶對 劍感),구매,100
MUNPIA-02358,문피아,2020-03-06 20:40,2020-03-06,Mar-20,2020,금,20,게임 속 전사가 되었다,구매,100
MUNPIA-02357,문피아,2020-03-07 21:19,2020-03-07,Mar-20,2020,토,21,절대 검감(絶對 劍感),구매,100
MUNPIA-02356,문피아,2020-03-09 20:41,2020-03-09,Mar-20,2020,월,20,절대 검감(絶對 劍感),구매,100
MUNPIA-02355,문피아,2020-03-09 20:44,2020-03-09,Mar-20,2020,월,20,게임 속 전사가 되었다,구매,100
KAKAO-03664,카카오페이지,2020-03-09 20:57,2020-03-09,Mar-20,2020,월,20,리라이프 플레이어 [독점연재],정상,100
KAKAO-03663,카카오페이지,2020-03-10 1:38,2020-03-10,Mar-20,2020,화,1,당신의 머리 위에 [2부 독점],정상,100
MUNPIA-02354,문피아,2020-03-10 23:48,2020-03-10,Mar-20,2020,화,23,절대 검감(絶對 劍感),구매,100
KAKAO-03662,카카오페이지,2020-03-11 16:55,2020-03-11,Mar-20,2020,수,16,당신의 머리 위에 [2부 독점],정상,100
KAKAO-03661,카카오페이지,2020-03-11 16:59,2020-03-11,Mar-20,2020,수,16,당신의 머리 위에 [2부 독점],정상,100
MUNPIA-02353,문피아,2020-03-11 21:47,2020-03-11,Mar-20,2020,수,21,절대 검감(絶對 劍感),구매,100
MUNPIA-02352,문피아,2020-03-11 21:51,2020-03-11,Mar-20,2020,수,21,게임 속 전사가 되었다,구매,100
MUNPIA-02351,문피아,2020-03-12 21:44,2020-03-12,Mar-20,2020,목,21,절대 검감(絶對 劍感),구매,100
MUNPIA-02350,문피아,2020-03-14 11:33,2020-03-14,Mar-20,2020,토,11,절대 검감(絶對 劍感),구매,100
MUNPIA-02349,문피아,2020-03-14 11:37,2020-03-14,Mar-20,2020,토,11,게임 속 전사가 되었다,구매,100
MUNPIA-02412,문피아,2020-03-14 11:43,2020-03-14,Mar-20,2020,토,11,게임 속 전사가 되었다,구매,100
MUNPIA-02411,문피아,2020-03-14 20:16,2020-03-14,Mar-20,2020,토,20,절대 검감(絶對 劍感),구매,100
MUNPIA-02410,문피아,2020-03-16 13:51,2020-03-16,Mar-20,2020,월,13,환생표사,구매,100
MUNPIA-02409,문피아,2020-03-16 13:55,2020-03-16,Mar-20,2020,월,13,환생표사,구매,100
MUNPIA-02408,문피아,2020-03-16 13:58,2020-03-16,Mar-20,2020,월,13,환생표사,구매,100
MUNPIA-02407,문피아,2020-03-16 17:26,2020-03-16,Mar-20,2020,월,17,게임 속 전사가 되었다,구매,100
MUNPIA-02406,문피아,2020-03-16 23:22,2020-03-16,Mar-20,2020,월,23,절대 검감(絶對 劍感),구매,100
MUNPIA-02405,문피아,2020-03-17 17:49,2020-03-17,Mar-20,2020,화,17,절대 검감(絶對 劍感),구매,100
MUNPIA-02404,문피아,2020-03-18 0:31,2020-03-18,Mar-20,2020,수,0,뽑기게임에서 살아남는 법,구매,100
MUNPIA-02403,문피아,2020-03-18 0:34,2020-03-18,Mar-20,2020,수,0,뽑기게임에서 살아남는 법,구매,100
MUNPIA-02402,문피아,2020-03-18 0:37,2020-03-18,Mar-20,2020,수,0,뽑기게임에서 살아남는 법,구매,100
MUNPIA-02401,문피아,2020-03-18 0:41,2020-03-18,Mar-20,2020,수,0,뽑기게임에서 살아남는 법,구매,100
MUNPIA-02400,문피아,2020-03-18 0:43,2020-03-18,Mar-20,2020,수,0,뽑기게임에서 살아남는 법,구매,100
MUNPIA-02399,문피아,2020-03-18 0:45,2020-03-18,Mar-20,2020,수,0,뽑기게임에서 살아남는 법,구매,100
MUNPIA-02398,문피아,2020-03-18 0:48,2020-03-18,Mar-20,2020,수,0,뽑기게임에서 살아남는 법,구매,100
MUNPIA-02397,문피아,2020-03-18 0:50,2020-03-18,Mar-20,2020,수,0,뽑기게임에서 살아남는 법,구매,100
MUNPIA-02396,문피아,2020-03-18 0:53,2020-03-18,Mar-20,2020,수,0,뽑기게임에서 살아남는 법,구매,100
MUNPIA-02395,문피아,2020-03-18 0:55,2020-03-18,Mar-20,2020,수,0,뽑기게임에서 살아남는 법,구매,100
MUNPIA-02394,문피아,2020-03-18 0:58,2020-03-18,Mar-20,2020,수,0,뽑기게임에서 살아남는 법,구매,100
MUNPIA-02393,문피아,2020-03-18 1:00,2020-03-18,Mar-20,2020,수,1,뽑기게임에서 살아남는 법,구매,100
MUNPIA-02392,문피아,2020-03-18 1:02,2020-03-18,Mar-20,2020,수,1,뽑기게임에서 살아남는 법,구매,100
MUNPIA-02391,문피아,2020-03-18 1:04,2020-03-18,Mar-20,2020,수,1,뽑기게임에서 살아남는 법,구매,100
MUNPIA-02390,문피아,2020-03-18 1:06,2020-03-18,Mar-20,2020,수,1,뽑기게임에서 살아남는 법,구매,100
MUNPIA-02389,문피아,2020-03-18 1:09,2020-03-18,Mar-20,2020,수,1,뽑기게임에서 살아남는 법,구매,100
MUNPIA-02388,문피아,2020-03-18 1:11,2020-03-18,Mar-20,2020,수,1,뽑기게임에서 살아남는 법,구매,100
MUNPIA-02387,문피아,2020-03-18 1:13,2020-03-18,Mar-20,2020,수,1,뽑기게임에서 살아남는 법,구매,100
MUNPIA-02386,문피아,2020-03-18 1:15,2020-03-18,Mar-20,2020,수,1,뽑기게임에서 살아남는 법,구매,100
MUNPIA-02385,문피아,2020-03-18 1:18,2020-03-18,Mar-20,2020,수,1,뽑기게임에서 살아남는 법,구매,100
MUNPIA-02384,문피아,2020-03-18 1:20,2020-03-18,Mar-20,2020,수,1,뽑기게임에서 살아남는 법,구매,100
MUNPIA-02383,문피아,2020-03-18 1:22,2020-03-18,Mar-20,2020,수,1,뽑기게임에서 살아남는 법,구매,100
MUNPIA-02382,문피아,2020-03-18 1:24,2020-03-18,Mar-20,2020,수,1,뽑기게임에서 살아남는 법,구매,100
MUNPIA-02381,문피아,2020-03-18 1:27,2020-03-18,Mar-20,2020,수,1,뽑기게임에서 살아남는 법,구매,100
MUNPIA-02380,문피아,2020-03-18 1:29,2020-03-18,Mar-20,2020,수,1,뽑기게임에서 살아남는 법,구매,100
MUNPIA-02379,문피아,2020-03-18 1:31,2020-03-18,Mar-20,2020,수,1,뽑기게임에서 살아남는 법,구매,100
MUNPIA-02378,문피아,2020-03-18 1:32,2020-03-18,Mar-20,2020,수,1,뽑기게임에서 살아남는 법,구매,100
MUNPIA-02377,문피아,2020-03-18 1:34,2020-03-18,Mar-20,2020,수,1,뽑기게임에서 살아남는 법,구매,100
MUNPIA-02376,문피아,2020-03-18 1:36,2020-03-18,Mar-20,2020,수,1,뽑기게임에서 살아남는 법,구매,100
MUNPIA-02375,문피아,2020-03-18 1:38,2020-03-18,Mar-20,2020,수,1,뽑기게임에서 살아남는 법,구매,100
MUNPIA-02374,문피아,2020-03-18 1:39,2020-03-18,Mar-20,2020,수,1,뽑기게임에서 살아남는 법,구매,100
MUNPIA-02373,문피아,2020-03-18 1:42,2020-03-18,Mar-20,2020,수,1,뽑기게임에서 살아남는 법,구매,100
MUNPIA-02372,문피아,2020-03-18 1:44,2020-03-18,Mar-20,2020,수,1,뽑기게임에서 살아남는 법,구매,100
MUNPIA-02371,문피아,2020-03-18 1:46,2020-03-18,Mar-20,2020,수,1,뽑기게임에서 살아남는 법,구매,100
MUNPIA-02370,문피아,2020-03-18 1:49,2020-03-18,Mar-20,2020,수,1,뽑기게임에서 살아남는 법,구매,100
MUNPIA-02369,문피아,2020-03-18 1:50,2020-03-18,Mar-20,2020,수,1,뽑기게임에서 살아남는 법,구매,100
MUNPIA-02368,문피아,2020-03-18 1:53,2020-03-18,Mar-20,2020,수,1,뽑기게임에서 살아남는 법,구매,100
MUNPIA-02367,문피아,2020-03-18 1:55,2020-03-18,Mar-20,2020,수,1,뽑기게임에서 살아남는 법,구매,100
MUNPIA-02366,문피아,2020-03-18 1:57,2020-03-18,Mar-20,2020,수,1,뽑기게임에서 살아남는 법,구매,100
MUNPIA-02365,문피아,2020-03-18 1:59,2020-03-18,Mar-20,2020,수,1,뽑기게임에서 살아남는 법,구매,100
MUNPIA-02364,문피아,2020-03-18 2:00,2020-03-18,Mar-20,2020,수,2,뽑기게임에서 살아남는 법,구매,100
MUNPIA-02363,문피아,2020-03-18 14:22,2020-03-18,Mar-20,2020,수,14,환생표사,구매,100
MUNPIA-02462,문피아,2020-03-21 8:44,2020-03-21,Mar-20,2020,토,8,환생표사,구매,100
MUNPIA-02461,문피아,2020-03-21 8:48,2020-03-21,Mar-20,2020,토,8,게임 속 전사가 되었다,구매,100
MUNPIA-02460,문피아,2020-03-21 8:53,2020-03-21,Mar-20,2020,토,8,게임 속 전사가 되었다,구매,100
MUNPIA-02459,문피아,2020-03-21 8:59,2020-03-21,Mar-20,2020,토,8,절대 검감(絶對 劍感),구매,100
MUNPIA-02458,문피아,2020-03-21 9:04,2020-03-21,Mar-20,2020,토,9,절대 검감(絶對 劍感),구매,100
MUNPIA-02457,문피아,2020-03-21 9:16,2020-03-21,Mar-20,2020,토,9,뽑기게임에서 살아남는 법,구매,100
MUNPIA-02456,문피아,2020-03-21 9:19,2020-03-21,Mar-20,2020,토,9,뽑기게임에서 살아남는 법,구매,100
MUNPIA-02455,문피아,2020-03-21 9:22,2020-03-21,Mar-20,2020,토,9,뽑기게임에서 살아남는 법,구매,100
MUNPIA-02454,문피아,2020-03-21 9:24,2020-03-21,Mar-20,2020,토,9,뽑기게임에서 살아남는 법,구매,100
MUNPIA-02453,문피아,2020-03-21 9:27,2020-03-21,Mar-20,2020,토,9,뽑기게임에서 살아남는 법,구매,100
MUNPIA-02452,문피아,2020-03-21 9:30,2020-03-21,Mar-20,2020,토,9,뽑기게임에서 살아남는 법,구매,100
MUNPIA-02451,문피아,2020-03-21 9:33,2020-03-21,Mar-20,2020,토,9,뽑기게임에서 살아남는 법,구매,100
MUNPIA-02450,문피아,2020-03-21 9:36,2020-03-21,Mar-20,2020,토,9,뽑기게임에서 살아남는 법,구매,100
MUNPIA-02449,문피아,2020-03-21 9:39,2020-03-21,Mar-20,2020,토,9,뽑기게임에서 살아남는 법,구매,100
MUNPIA-02448,문피아,2020-03-21 9:41,2020-03-21,Mar-20,2020,토,9,뽑기게임에서 살아남는 법,구매,100
MUNPIA-02447,문피아,2020-03-21 18:09,2020-03-21,Mar-20,2020,토,18,뽑기게임에서 살아남는 법,구매,100
MUNPIA-02446,문피아,2020-03-21 18:12,2020-03-21,Mar-20,2020,토,18,뽑기게임에서 살아남는 법,구매,100
MUNPIA-02445,문피아,2020-03-21 18:14,2020-03-21,Mar-20,2020,토,18,뽑기게임에서 살아남는 법,구매,100
MUNPIA-02444,문피아,2020-03-21 18:16,2020-03-21,Mar-20,2020,토,18,뽑기게임에서 살아남는 법,구매,100
MUNPIA-02443,문피아,2020-03-21 18:19,2020-03-21,Mar-20,2020,토,18,뽑기게임에서 살아남는 법,구매,100
MUNPIA-02442,문피아,2020-03-21 23:57,2020-03-21,Mar-20,2020,토,23,뽑기게임에서 살아남는 법,구매,100
MUNPIA-02441,문피아,2020-03-22 10:34,2020-03-22,Mar-20,2020,일,10,절대 검감(絶對 劍感),구매,100
MUNPIA-02440,문피아,2020-03-22 10:39,2020-03-22,Mar-20,2020,일,10,절대 검감(絶對 劍感),구매,100
MUNPIA-02439,문피아,2020-03-22 20:47,2020-03-22,Mar-20,2020,일,20,뽑기게임에서 살아남는 법,구매,100
MUNPIA-02438,문피아,2020-03-22 20:49,2020-03-22,Mar-20,2020,일,20,뽑기게임에서 살아남는 법,구매,100
MUNPIA-02437,문피아,2020-03-23 15:53,2020-03-23,Mar-20,2020,월,15,환생표사,구매,100
MUNPIA-02436,문피아,2020-03-24 0:55,2020-03-24,Mar-20,2020,화,0,게임 속 전사가 되었다,구매,100
MUNPIA-02435,문피아,2020-03-24 10:41,2020-03-24,Mar-20,2020,화,10,뽑기게임에서 살아남는 법,구매,100
MUNPIA-02434,문피아,2020-03-24 10:44,2020-03-24,Mar-20,2020,화,10,뽑기게임에서 살아남는 법,구매,100
MUNPIA-02433,문피아,2020-03-24 18:32,2020-03-24,Mar-20,2020,화,18,뽑기게임에서 살아남는 법,구매,100
MUNPIA-02432,문피아,2020-03-24 18:34,2020-03-24,Mar-20,2020,화,18,절대 검감(絶對 劍感),구매,100
MUNPIA-02431,문피아,2020-03-24 18:38,2020-03-24,Mar-20,2020,화,18,절대 검감(絶對 劍感),구매,100
MUNPIA-02430,문피아,2020-03-25 16:21,2020-03-25,Mar-20,2020,수,16,환생표사,구매,100
MUNPIA-02429,문피아,2020-03-25 19:31,2020-03-25,Mar-20,2020,수,19,게임 속 전사가 되었다,구매,100
MUNPIA-02428,문피아,2020-03-25 22:28,2020-03-25,Mar-20,2020,수,22,절대 검감(絶對 劍感),구매,100
MUNPIA-02427,문피아,2020-03-25 22:33,2020-03-25,Mar-20,2020,수,22,뽑기게임에서 살아남는 법,구매,100
KAKAO-03660,카카오페이지,2020-03-26 0:15,2020-03-26,Mar-20,2020,목,0,어톤먼트,정상,4900
MUNPIA-02426,문피아,2020-03-26 17:09,2020-03-26,Mar-20,2020,목,17,뽑기게임에서 살아남는 법,구매,100
MUNPIA-02425,문피아,2020-03-26 20:55,2020-03-26,Mar-20,2020,목,20,절대 검감(絶對 劍感),구매,100
MUNPIA-02424,문피아,2020-03-27 13:30,2020-03-27,Mar-20,2020,금,13,환생표사,구매,100
KAKAO-03659,카카오페이지,2020-03-28 19:43,2020-03-28,Mar-20,2020,토,19,템빨 [선연재],정상,100
KAKAO-03658,카카오페이지,2020-03-28 19:47,2020-03-28,Mar-20,2020,토,19,템빨 [선연재],정상,100
MUNPIA-02423,문피아,2020-03-28 23:06,2020-03-28,Mar-20,2020,토,23,뽑기게임에서 살아남는 법,구매,100
MUNPIA-02422,문피아,2020-03-28 23:09,2020-03-28,Mar-20,2020,토,23,뽑기게임에서 살아남는 법,구매,100
MUNPIA-02421,문피아,2020-03-29 0:29,2020-03-29,Mar-20,2020,일,0,절대 검감(絶對 劍感),구매,100
MUNPIA-02420,문피아,2020-03-29 0:33,2020-03-29,Mar-20,2020,일,0,절대 검감(絶對 劍感),구매,100
MUNPIA-02419,문피아,2020-03-29 23:50,2020-03-29,Mar-20,2020,일,23,뽑기게임에서 살아남는 법,구매,100
KAKAO-03657,카카오페이지,2020-03-30 19:12,2020-03-30,Mar-20,2020,월,19,템빨 [선연재],정상,100
KAKAO-03656,카카오페이지,2020-03-30 19:14,2020-03-30,Mar-20,2020,월,19,템빨 [선연재],정상,100
MUNPIA-02418,문피아,2020-03-30 19:25,2020-03-30,Mar-20,2020,월,19,환생표사,구매,100
MUNPIA-02417,문피아,2020-03-30 19:32,2020-03-30,Mar-20,2020,월,19,게임 속 전사가 되었다,구매,100
MUNPIA-02416,문피아,2020-03-30 19:39,2020-03-30,Mar-20,2020,월,19,게임 속 전사가 되었다,구매,100
MUNPIA-02415,문피아,2020-03-30 19:44,2020-03-30,Mar-20,2020,월,19,절대 검감(絶對 劍感),구매,100
MUNPIA-02414,문피아,2020-04-01 1:49,2020-04-01,Apr-20,2020,수,1,절대 검감(絶對 劍感),구매,100
MUNPIA-02413,문피아,2020-04-01 1:51,2020-04-01,Apr-20,2020,수,1,절대 검감(絶對 劍感),구매,100
MUNPIA-02512,문피아,2020-04-03 18:01,2020-04-03,Apr-20,2020,금,18,절대 검감(絶對 劍感),구매,100
MUNPIA-02511,문피아,2020-04-03 18:06,2020-04-03,Apr-20,2020,금,18,절대 검감(絶對 劍感),구매,100
MUNPIA-02510,문피아,2020-04-03 18:10,2020-04-03,Apr-20,2020,금,18,망겜 스트리머가 너무 강함,구매,100
MUNPIA-02509,문피아,2020-04-03 18:14,2020-04-03,Apr-20,2020,금,18,망겜 스트리머가 너무 강함,구매,100
MUNPIA-02508,문피아,2020-04-03 18:17,2020-04-03,Apr-20,2020,금,18,망겜 스트리머가 너무 강함,구매,100
MUNPIA-02507,문피아,2020-04-03 18:22,2020-04-03,Apr-20,2020,금,18,환생표사,구매,100
MUNPIA-02506,문피아,2020-04-03 18:26,2020-04-03,Apr-20,2020,금,18,환생표사,구매,100
MUNPIA-02505,문피아,2020-04-03 20:53,2020-04-03,Apr-20,2020,금,20,절대 검감(絶對 劍感),구매,100
MUNPIA-02504,문피아,2020-04-03 20:57,2020-04-03,Apr-20,2020,금,20,게임 속 전사가 되었다,구매,100
MUNPIA-02503,문피아,2020-04-03 21:02,2020-04-03,Apr-20,2020,금,21,게임 속 전사가 되었다,구매,100
MUNPIA-02502,문피아,2020-04-03 21:05,2020-04-03,Apr-20,2020,금,21,게임 속 전사가 되었다,구매,100
MUNPIA-02501,문피아,2020-04-03 21:09,2020-04-03,Apr-20,2020,금,21,뽑기게임에서 살아남는 법,구매,100
MUNPIA-02500,문피아,2020-04-03 21:12,2020-04-03,Apr-20,2020,금,21,뽑기게임에서 살아남는 법,구매,100
MUNPIA-02499,문피아,2020-04-03 21:14,2020-04-03,Apr-20,2020,금,21,뽑기게임에서 살아남는 법,구매,100
